source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity
2558438664481304192,21.808095975649707,1.3993527503717538,1.3653135521020467,1.7788965e-2,76.75059,5.1718139630293525,2.0440359e-2,-13.738858215681375,1.003583e-2,1.0148085,13.700287,13.985087,13.252375,0.73271275,-6.0328646
2558410523855559808,21.54446357962053,1.2010018274949896,1.3761799632172538,2.5951331e-2,53.02926,11.122505269059317,3.3969134e-2,-1.461193551583012,1.3368088e-2,1.0182414,14.341337,14.744274,13.766551,0.9777231,60.55589
2563230469298588800,21.237541683630415,4.453745907588786,1.37718898237911,1.758464e-2,78.317726,8.615953341068554,1.9481333e-2,-16.577549918191423,1.0871746e-2,1.0280602,12.538315,13.036822,11.88922,1.1476021,21.519176
2563271052445286528,21.56999519333032,4.420699292942208,1.3785989253965725,2.7781004e-2,49.6238,-3.2752826559435553,3.755694e-2,-13.737235890927513,1.5823437e-2,1.1262244,14.31936,14.685149,13.786993,0.89815617,-1.8783915
2559280340632475648,21.199176289228546,1.9948420019754305,1.3840487259622727,1.9754793e-2,70.06141,-13.903214523512652,2.389756e-2,-15.319850060687672,1.7501254e-2,1.0175596,13.830347,14.126401,13.36916,0.75724125,-4.1491957
2563121858165805440,21.238796519909037,3.8354459768861147,1.3846484085254187,2.0587916e-2,67.255394,11.404955390778863,2.1969583e-2,0.634264911061498,1.4637843e-2,1.1349905,12.847946,13.196023,12.340243,0.85577965,56.672413
2563172165118117376,21.267339280788367,4.265833896309397,1.385867911596469,2.3646588e-2,58.60752,39.06869005745654,3.125189e-2,-7.799797380674979,1.3888764e-2,1.0072688,14.40242,14.762134,13.873013,0.88912106,-76.006325
2558559473321315584,21.876526117283838,1.7591502838200965,1.3972588598413758,2.920185e-2,47.848297,1.5136740117590797,2.9623752e-2,-30.212420606234478,1.368145e-2,1.0993525,14.523656,14.872161,13.957186,0.91497517,-82.9913
2559654449463801856,21.484939184199032,3.0250130779131648,1.3974400571162942,3.1851966e-2,43.872963,11.417379351037084,3.4133453e-2,-2.583444299216236,1.7321961e-2,0.95454097,14.868176,15.306431,14.267684,1.0387468,
2559644347700734080,21.66834398422816,3.081696593847952,1.398075924521409,2.1114359e-2,66.21446,29.088769864022293,2.6376804e-2,-20.68990000006819,1.2552164e-2,0.9705869,14.195399,14.514514,13.702945,0.8115692,12.1762
2534399182769876352,21.16114668660837,1.1038508990670568,1.4091816670679613,1.7728085e-2,79.488655,12.637586890018113,2.031897e-2,-0.3303584004345791,1.6306274e-2,1.0547049,12.52585,12.762236,12.142558,0.61967754,11.040018
2560033712255978496,21.57303872748108,3.2032830125785785,1.4193376459599685,1.9596705e-2,72.42737,0.10875712167439669,2.4324408e-2,-10.213797720386175,1.09305065e-2,1.192702,13.451733,13.751486,12.929173,0.82231236,-15.651933
2559437295917214080,21.79035085527689,2.6908713226482206,1.432246632282233,2.0610081e-2,69.49253,-1.5632801506739622,2.276419e-2,-0.8650395775769419,9.80734e-3,0.97552377,13.281024,13.577508,12.821426,0.7560816,-25.097103
2560249594491939712,21.833620584312857,4.198070136200506,1.4363585581247251,2.1955121e-2,65.422485,8.712156329222184,2.825268e-2,-3.739463736799125,1.1888767e-2,1.051312,14.150953,14.527807,13.610441,0.917366,-19.82139
2563173780025820544,21.487146402294368,4.279401947391609,1.4388583393980783,2.4150757e-2,59.578186,7.301502260888797,2.9379e-2,-21.57667763817164,1.4207735e-2,1.0493289,14.411971,14.830295,13.837819,0.9924755,17.106094
2559234539101258240,21.50416855177761,1.8945632645773007,1.4407240095946388,1.9534122e-2,73.75423,25.13151761835858,2.0395353e-2,-5.631103806549015,1.0935998e-2,0.9929759,13.586035,13.898442,13.110101,0.7883415,-11.05771
2563231573105744896,21.189340926565542,4.497369520139473,1.443442896281735,1.9965967e-2,72.295166,2.5384360746280175,2.4699563e-2,-16.6663945054444,1.4748805e-2,0.91347665,13.44972,13.735106,13.003815,0.7312918,-23.708673
2560044466854127744,21.928584353696962,3.4461632122271775,1.4440276962787362,3.3689044e-2,42.86342,2.1614797830276453,3.238561e-2,-7.759689477225253,2.1766081e-2,0.98972404,14.931487,15.346676,14.343112,1.0035639,
2560024916163002496,21.930870502902767,3.2070971187055353,1.4445052440281645,2.865494e-2,50.41034,-19.810736090146015,3.0476943e-2,-32.85569801669205,1.6653728e-2,0.9135715,14.958328,15.367472,14.378588,0.988884,
2560047078194217344,21.638922799379117,3.4243936470405782,1.4493924509906677,1.7746158e-2,81.67359,29.179163834780987,1.8672448e-2,-11.553761314501914,1.0743258e-2,1.0061926,13.551169,13.901133,13.036515,0.86461735,1.8080617
2563155981681375616,21.6479578594342,4.102825452275215,1.4536992690983128,2.988052e-2,48.650402,-19.832165491012958,3.6197964e-2,-6.198782705068894,1.637093e-2,1.0393016,14.7517,15.145722,14.191867,0.9538555,
2563270330890588160,21.654286474468528,4.407512538883262,1.4549884715373818,2.0848831e-2,69.78753,3.2509515418740844,2.4589984e-2,-7.9304685789271785,1.216559e-2,0.9702663,13.901021,14.214322,13.416372,0.7979498,-18.636034
2559333460787860736,21.54993613337263,2.0635671444517083,1.456983339142695,3.1799108e-2,45.81837,3.372700811658808,3.4110826e-2,9.469155830880267,1.6143056e-2,1.0252665,14.685253,15.073646,14.123843,0.9498024,
2563228854390885248,21.29995674761743,4.462672300445608,1.4574426155748377,1.7431743e-2,83.60854,11.54499646914906,2.1414218e-2,-4.835938735027959,9.062395e-3,0.96092635,12.643631,12.972242,12.154901,0.8173418,28.647036
2558445089752378240,21.869137918968466,1.4481293709239507,1.4657728267689714,2.2470852e-2,65.229965,-0.2939980065704244,2.6883733e-2,-5.047865853341113,1.3100088e-2,1.0315042,14.541749,14.919726,13.995177,0.9245491,6.891211
2560048005907179264,21.79210899459475,3.4667064258248885,1.4665958252348448,1.5124619e-2,96.96746,6.6636064139826345,1.7335296e-2,-7.692832541539393,9.784214e-3,0.98762393,12.745605,13.047375,12.289275,0.75809956,-24.579113
2558431002259617280,21.38854441929631,1.4378505443674543,1.4669056287163975,1.9900925e-2,73.71043,4.311907213847372,2.6956936e-2,-9.735446574061388,1.5681535e-2,1.2706398,11.799744,12.066594,11.375828,0.69076633,-21.017681
2563277821313548544,21.620985074329116,4.589507696617471,1.4675069485493217,2.8189743e-2,52.05819,-14.002792725716873,3.1316552e-2,-11.337901846105927,1.6872108e-2,1.0947163,14.717066,15.135002,14.124479,1.0105228,-39.395603
2559288105933368192,21.403636246705858,2.1203305230639184,1.4719344233830882,3.49839e-2,42.074627,12.513588655912464,3.6815055e-2,-11.475288435478973,2.299906e-2,1.1037805,14.902631,15.40081,14.234613,1.1661968,
2560115144835895424,21.525969653766204,3.7338543822487305,1.476443780775044,1.6750887e-2,88.141235,-12.268037312921857,1.7170228e-2,-8.392810870569152,9.139985e-3,0.96907616,12.765757,13.201893,12.169991,1.0319023,-54.4867
2559389810758775552,21.40509112368575,2.3367072144241052,1.4764605492595664,2.3748714e-2,62.170124,27.81808525357281,3.0222908e-2,-1.900833599123821,1.4381812e-2,0.9721636,14.209821,14.567518,13.652035,0.9154835,-8.024499
2558424199031426688,21.37604239035909,1.2551113923928507,1.4766418928032177,2.1586934e-2,68.404434,16.4477895605851,2.8805064e-2,7.312242875886799,1.7292276e-2,1.0224818,14.285382,14.6184845,13.78185,0.83663464,-45.469612
2558403514468937088,21.43742622288105,1.0978200581864606,1.486945619142114,3.0645296e-2,48.52117,10.225865477776651,3.414612e-2,-0.7249675554058944,2.0539846e-2,1.0091916,14.804037,15.242228,14.203223,1.0390043,
2560029657806894080,21.851874023427964,3.3014549415355874,1.4901739217503565,1.7481513e-2,85.24284,3.350718010226548,1.8218258e-2,-8.72922593870081,9.580418e-3,0.96980065,12.822064,13.15027,12.342112,0.8081589,1.0105424
2560036392315586816,21.71846880389872,3.3079200957498074,1.4936896270240223,2.2440186e-2,66.563156,18.66079562368615,2.5261942e-2,-21.657439995922033,1.3640267e-2,0.9866658,14.472543,14.866079,13.909859,0.9562206,-11.248023
2559624384692706048,21.01322423241574,2.8401509446227764,1.497065849554997,2.49979e-2,59.887665,-10.575495991549111,2.6855368e-2,-9.487068546454225,2.1366538e-2,1.1446794,11.69912,12.0134535,11.218603,0.79485035,-16.021454
2563164915213328384,21.31905090446674,4.127062686606167,1.5006318666011782,1.633468e-2,91.86784,-1.2861347299279737,1.9219855e-2,-7.811458029827899,9.901119e-3,1.024122,13.064025,13.360082,12.60523,0.75485134,-10.87345
2559325695487030528,21.87036062400915,2.0884452212524796,1.507585886119661,2.2904733e-2,65.81984,12.961285049570762,3.1864293e-2,4.208814560385713,1.2055335e-2,0.98493844,13.96434,14.296768,13.467373,0.8293953,29.907898
